video_id,caption,label
32-s04e10,"[ ( sara re-interviews ashley curtwell . ),      ( sara puts the photos on the table to show ashley . ),                  ( sara puts the evidence bag with the lip gloss on the table in front of ashley . ),    ( quick flashback to : [_benny_s_house_] ashley puts on her lip gloss . ),  ( she jumps up on the couch as the boys circle the watermelons with their hammers . ),    ( hard rock music plays in the background as ashley urges the boys on . ),      ( the boys use the hammers and pulverize the watermelons . ),  ( end of flashback . ),  ( resume to present . ),    ( quick flashback to : ashley shopping at the mall . ),  ( end of flashback . ),  ( resume to present . ),              ( quick flashback to : [_construction_site_-_night_] brian and ashley are at the site . ),          ( brian unbuckles his belt and lowers his pants . ),  ( ashley laughs and pulls away . ),    ( the other boys walk into the room . ),      ( the boys begin to attack brian , beating him with their hammers as they did the watermelons . ),    ( blood spurts everywhere . ),  ( end of flashback . ),  ( resume to present . ),                ",1
0-s05e08,"[ ( a thunderbird speeds down the highway . ),  ( the woman driving the car picks up speed . ),  ( she zooms past a parked police car . ),  ( the police car pulls out from the side and chases after her . ),  ( the woman in the car fixes her hair and removes her scarf as she checks herself in the rearview mirror . ),  ( the lights from the police car parked behind her flash . ),  ( officer mann shuts the door . ),  ( he walks over to check on the driver . ),            ( he nods . ),          ( he looks at her . ),  ( wendy garner is dead , her eyes wide open . ),  ( her throat is slashed and gouged as she sits tilted sideways behind the driver s wheel . ),  ( grissom snaps photos of the body in the car . ),  ( behind him , catherine puts down evidence marker # 4 next to an open video camera . ),  ( she snaps photos of it and picks it up . ),      ( grissom continues to take pictures of the body . ),  ( catherine looks around the area . ),  ( she sees some tire marks in the dirt . ),        ( catherine walks over to grissom . ),    ( top view down of the body in the car shows her blood-soaked lap . ),    ",1
1-s05e08,"[ ( DavidPhillips is washing the body as he prepares the body for autopsy . ),  ( he turns the water off . ),  ( catherine stands next to the table . ),  ( DavidPhillips notices the large engagement ring on her finger . ),      ( off catherine s look , he explains . ),        ( DavidPhillips manages to remove the ring . ),  ( he looks at it . ),",0
2-s05e08,"[ ( sara and warrick are examining the car . ),  ( warrick takes out the center arm rest and finds a woman s cosmetics bag in it . ),  ( he opens it and is impressed by the quantity of its contents . ),                ( under the floor carpet , sara finds a tangiers employee id badge . ),      ( warrick checks the glove compartment and finds a driver s license . ),      ( warrick looks at the registration papers: ),    ( warrick holds up the driver s license . ),  ",0
3-s05e08,"[ ( robbins goes over his report with grissom and catherine . ),        ( grissom looks surprised . ),                                        ",1
4-s05e08,"[ ( brass interviews officer mann . ),                              ( brass takes a sip from his cup . ),            ( quick flash to : [_night_] officer mann talks with wendy garner . ),      ( end of flash . ),  ( resume to present . ),    ( quick flash to : [_night_] officer mann is kissing wendy garner . ),  ( he reaches down her body ... ),    ( he pushes her against the car . ),  ( end of flash . ),  ( resume to present . ),    ( brass takes a sip from his cup . ),  ( officer mann leans forward in his chair . ),        ",0
5-s05e08,"[ ( catherine and warrick work with archie johnson on the two photos - one of wendy garner and the other of walter clancy . ),      ( archie has both photos on the monitors . ),      ( archie thins out the lips from the wendy photo . ),    ( archie makes the adjustments . ),          ( as soon as the hair is shortened , the resemblance takes shape . ),        ",0
6-s05e08,"[ ( mia walks into the lab where sara is working . ),        ( mia sees the ring that sara s looking at under the scope . ),                    ( the serial number is nw-583 . ),    ( mia nods . ),  ( then a thought occurs to her and she chuckles quietly to herself . ),    ( sara looks at mia . ),  ( there s a brief , awkward pause . ),    ( mia turns and leaves the lab . ),",0
7-s05e08,"[ ( brass interviews wendy garner s fiancee , aaron laner , while sara and grissom look around the house . ),      ( grissom looks at the framed photos on the mantle of the happy couple . ),        ( grissom points to a framed photo on the mantle of wendy in her lasvegas showgirl s costume . ),                        ( grissom and brass share a silent , knowing look . ),        ",0
8-s05e08,"[ ( sara walks into the bedroom and notes the two separate , single beds . ),  ( she looks at the photo of the happy couple on the beach . ),  ( sara heads into the master bathroom . ),  ( on sara s right , there s a bare sink and counter with only a hair dryer . ),  ( she turns to her left and sees the woman s sink . ),  ( sara puts her kit down and looks at the false eyelashes . ),  ( she opens the medicine cabinet and finds over a half-dozen prescription bottles on the shelf . ),  ( on the inside of the cabinet door are a couple of yellow post-it notes . ),  ( the upper post-it reads: ),  ( quick flash of : [_bathroom_] wendy is in front of her sink , the medicine cabinet is open and she grabs and drinks down her pills one by one . ),  ( she checks her post-it note and takes more pills . ),  ( end of flash . ),  ( resume to present . ),  ( sara removes the post-it note and puts it in a bag . ),  ( the second post-it note reads: ),  ( sara removes that note also . ),  ( sara walks over to the trash bin between the toilet and shower . ),  ( she peers inside and picks up a blood-stained pad still bent into three . ),  ( sara joins the group in the living room . ),      ( aaron laner stands up . ),        ( grissom looks over at sara . ),  ( she glances at him . ),",0
9-s05e08,"[ ( grissom , sara and brass and walking back to their car . ),  ( grissom is holding the plastic bag with the pad in it . ),                ",0
10-s05e08,"[ ( the dancers walk out on stage in full costume . ),  ( they perform their routine and take a bow as the audience applauds . ),  ( the stage manager motions for grissom and catherine to follow him backstage . ),    ( he turns and heads backstage as he talks into a walkie-talkie . ),  ( grissom follows catherine . ),      ( they turn and follow the stage manager down the stairs to the dressing rooms ),      ",0
11-s05e08,"[ ( grissom and catherine step into the crowded dressing room . ),      ( the stage manager leaves . ),                                                      ",0
12-s05e08,"[ ( bev is leading a women s group . ),    ( warrick and catherine walk into the group session , causing a distraction among the women in the group . ),                    ",0
13-s05e08,"[ ( catherine and warrick talk with dr mercer in his office . ),                          ",0
14-s05e08,"[ ( sara catches up with MiaDickerson in the hallway . ),                            ( quick flash to : [_bathroom_] wendy opens a pad and pours some blood in the center of the pad . ),  ( she throws the pad away . ),  ( end of flash . ),  ( resume to present . ),  ( mia and sara walk into the lab . ),            ",0
15-s05e08,"[ ( greg gives his report to grissom . ),  ( he holds out the file folder . ),      ( grissom glances at greg , then goes back to the report . ),                  ( the phone rings ; grissom answers it . ),                  ( grissom looks at greg . ),  ( greg smiles knowingly at grissom , he turns and walks out of the office , the smile still on his face . ),",0
