,Unnamed: 0,begin,end,filename,shot_id,transcript,death relative,score
21739,21739,00:35:21:09,00:35:22:15,5274434588125702436.xml,646,"Well, that ain't no surprise.  Don't you think she owes me that.",75.0245749950409,75.0245749950409
6511,6511,01:52:51:22,01:52:56:03,5251033029316736209.xml,2195,but you really shouldn't  have tried it with me. Tony...  You went to his house without telling me. No...,75.00792741775513,75.00792741775513
20109,20109,00:56:41:20,00:56:43:17,5271844722846213628.xml,1079,"Well, now that Sean is  out of the picture...",75.0022292137146,75.0022292137146
14471,14471,01:27:32:06,01:27:45:17,5264050645694159353.xml,1622,Unlucky Ian!  I want you in work eight o'clock  sharp tomorrow morning.  No excuses for being late.  Holiday's over. Ooh!,74.99178051948547,74.99178051948547
20089,20089,00:55:39:14,00:55:40:04,5271844722846213628.xml,1059,Come again?  And she's coming to see you.,74.98822212219238,74.98822212219238
17945,17945,00:20:06:22,00:20:35:21,5269245838135402929.xml,409,"Tan.  Stop.  Please!  I've made up my mind.  But the police don't know anything!  Why tell them now? Because it's the right thing to do.  No.  No!  I'm not letting you ruin  everything!  Not now. Look, I've made up my mind, right.  You've got no choice.  Don't matter what you say. I'm doing it.  So you'd better let me go. ",74.97334480285645,74.97334480285645
9596,9596,00:50:59:02,00:51:01:04,5256228221757951173.xml,885,If he hadn't have been with you  he'd have been dead a long time ago. I'm sorry.,74.95959997177124,74.95959997177124
21996,21996,00:50:21:16,00:50:24:18,5274434588125702436.xml,903,"I couldn't think about the kids,  about the future, it was always you!",74.90696310997009,74.90696310997009
1324,1324,01:10:56:22,01:10:57:00,5245830105934359183.xml,1325,He's in here. ,74.83861446380615,74.83861446380615
10058,10058,01:18:14:06,01:18:22:05,5256228221757951173.xml,1347,"You can't be serious.  Mmmm.  Why not?  I bet you old Hester Blumenwhatsit  would give it a go, come on.",74.83689785003662,74.83689785003662
15754,15754,00:16:52:23,00:16:55:24,5266645664934403562.xml,323,"Yeah, only just.  I'm going to check and see what's happening with Jack.",74.82765316963196,74.82765316963196
13108,13108,00:12:03:14,00:12:05:22,5264050645694159353.xml,259,I hate you! ,74.82438683509827,74.82438683509827
6367,6367,01:43:48:05,01:43:52:03,5251033029316736209.xml,2051,I don't think sorry's gonna cut it  when my dad finds out. If Tony's arrested it'll blow the family apart.,74.80629682540894,74.80629682540894
9453,9453,00:43:23:19,00:43:25:13,5256228221757951173.xml,742,"Easy Jay, it's not Dawn's fault. ",74.79815483093262,74.79815483093262
9262,9262,00:32:55:15,00:33:00:04,5256228221757951173.xml,551,But I'm not staying.  What? Me and Summer we can't  come back here now.,74.78193640708923,74.78193640708923
19190,19190,00:07:50:01,00:08:22:11,5271844722846213628.xml,160,"Sean.  Why've you brought me here?  Well, seems Jack and Ronnie couldn't be bothered to open up. So how did you get in?  It's nothing a brick  couldn't fix, is it? Right, well, I take it you didn't  sort things out with Roxy? No.  Poppa Mitchell put paid to that.  What if somebody  finds out we're in here? Since when do you care  what Jack Branning thinks? Well, I don't.  And as for Ronnie, screw her.  Here's to not caring. Not caring. ",74.77331757545471,74.77331757545471
22465,22465,01:15:28:07,01:15:32:18,5274434588125702436.xml,1372,"I'm not really in the mood now,  Shirl.",74.75728392601013,74.75728392601013
9598,9598,00:51:04:14,00:51:07:10,5256228221757951173.xml,887,"Look, at least tell me  when you're gonna come back?",74.75188970565796,74.75188970565796
19222,19222,00:09:40:01,00:09:41:02,5271844722846213628.xml,192,No.  No this...this can't  happen yet!  It's too soon.,74.72459673881531,74.72459673881531
210,210,00:13:31:01,00:13:34:13,5245830105934359183.xml,211,All I want  is for all of us to move on.,74.70929622650146,74.70929622650146
11622,11622,00:49:56:17,00:50:00:10,5258818087037440299.xml,991,So you're gonna steal Bradley away  from me an' all now? Ignore him. He's my son!,74.69232082366943,74.69232082366943
5895,5895,01:21:11:16,01:21:17:10,5251033029316736209.xml,1579,"What was your sister  thinking about, eh?",74.68911409378052,74.68911409378052
12443,12443,01:34:37:21,01:34:44:11,5258818087037440299.xml,1812,"and saying goodbye to all those  cosy evenings that got you  together in the first place? HE LAUGHS  No, no, forget about your soldiers.",74.68072175979614,74.68072175979614
13834,13834,00:49:35:09,00:49:41:06,5264050645694159353.xml,985,"Oh, Bradley!  You frightened the life out of me. ",74.67109560966492,74.67109560966492
1632,1632,01:28:25:19,01:28:30:23,5245830105934359183.xml,1633,"What do you want?  A word. I'm actually getting changed.  My cousin's having a party, so if you don't mind...",74.64284896850586,74.64284896850586
14949,14949,01:55:08:24,01:55:12:03,5264050645694159353.xml,2100,"You sure you wanna do this?  Not having second thoughts, are you?  No.  It's just, is this really how you want to leave things?",74.60243105888367,74.60243105888367
4202,4202,01:48:57:22,01:49:00:15,5248439298566680341.xml,2122,"I'm sorry, Tan. ",74.59703087806702,74.59703087806702
19906,19906,00:46:10:06,00:46:15:22,5271844722846213628.xml,876,"Don't even say it, Peggy.  As far as Roxy's concerned, that baby's on the mend.",74.58658814430237,74.58658814430237
3180,3180,00:56:43:16,00:56:50:12,5248439298566680341.xml,1100,"Look I'm telling you, it goes  in 20-year cycles, right What you're dressed in now, me  and your mum wore it in the '80s.",74.58436489105225,74.58436489105225
14808,14808,01:45:45:17,01:45:50:19,5264050645694159353.xml,1959,"Cos that ain't gonna happen.  That life, it's all behind me. Is it?  Tonight you beat up your  brother!  You shoved a gun in his face, you threatened to kill him!",74.56642389297485,74.56642389297485
19045,19045,00:00:53:14,00:01:07:03,5271844722846213628.xml,15,"Auntie Peg, it's too soon!  Why couldn't she have just waited another couple of weeks? You never know,  it could be a false alarm. It's not flamin' indigestion!  My waters have broken. Hey, come on, come on...  practise what they taught you at the antenatal classes.  Breathe deep.",74.55998063087463,74.55998063087463
4928,4928,00:30:07:21,00:30:08:24,5251033029316736209.xml,612,"Suzy, she threw it in the canal. ",74.54357147216797,74.54357147216797
10029,10029,01:16:34:20,01:16:36:24,5256228221757951173.xml,1318,"I'll pop back and see you soon, eh?  Don't go.",74.54296946525574,74.54296946525574
21219,21219,00:06:35:08,00:06:52:04,5274434588125702436.xml,126,"Thanks for coming.  You can thank Dot. She's taking care of Oscar.  Spoiling him rotten, I bet.  Yeah, she's a diamond. ",74.4925856590271,74.4925856590271
16619,16619,01:02:26:03,01:02:45:10,5266645664934403562.xml,1188,"Do you want one, Stacey?  Is that what they're  prescribing for flu nowadays? Eh? Don't be silly!  Go on.  You used to love a  nice choccy biccy. You used to break it in half  and nibble all round the edges. You'd get through the whole packet  if... I don't want one mum, all right?",74.48592782020569,74.48592782020569
6522,6522,01:53:27:00,01:53:28:15,5251033029316736209.xml,2206,You can't!  You can't! ,74.48221445083618,74.48221445083618
4007,4007,01:36:42:15,01:36:48:16,5248439298566680341.xml,1927,"I do, don't I?  Abi, will you keep that music down,  please?  You're gonna wake Oscar.",74.47217106819153,74.47217106819153
5909,5909,01:21:56:08,01:21:59:10,5251033029316736209.xml,1593,"Where do you get off  talking like that? You're a sad bloke, living with  his sister, instead of his kids.",74.45493340492249,74.45493340492249
22245,22245,01:04:35:11,01:04:37:24,5274434588125702436.xml,1152,So talk to Jack. ,74.45345520973206,74.45345520973206
20070,20070,00:54:27:18,00:54:30:03,5271844722846213628.xml,1040,You're all that  poor little sod's got!,74.43950176239014,74.43950176239014
1955,1955,01:47:18:10,01:47:20:02,5245830105934359183.xml,1956,"Well, go on.  Go and grab  your chance before it's too late.",74.38403964042664,74.38403964042664
3741,3741,01:21:34:20,01:21:36:09,5248439298566680341.xml,1661,"Mum, Mum, just calm down, will you? ",74.36511516571045,74.36511516571045
17180,17180,01:34:43:18,01:34:46:18,5266645664934403562.xml,1749,"We can't leave him Shirl.  Not in  this state. Well, he ain't my kid.",74.30571913719177,74.30571913719177
9193,9193,00:28:28:06,00:28:29:08,5256228221757951173.xml,482,Must've been Roxy's mutt. ,74.29938912391663,74.29938912391663
19130,19130,00:05:09:05,00:05:13:14,5271844722846213628.xml,100,"Oh, that's me!  What we gonna do, Shirl? ",74.29931163787842,74.29931163787842
10409,10409,01:40:10:15,01:40:15:03,5256228221757951173.xml,1698,Bye.  Bye.,74.28141832351685,74.28141832351685
7525,7525,00:51:15:23,00:51:18:05,5253646087419594905.xml,916,But who will I wanna moan to  when he does? Count me out.,74.19057488441467,74.19057488441467
14010,14010,01:00:28:12,01:00:32:17,5264050645694159353.xml,1161,"You're not going?  Abi, I ain't going anywhere. Please. ",74.11195635795593,74.11195635795593
15434,15434,00:00:01:12,00:00:25:09,5266645664934403562.xml,3,Where were you when Max Branning was run over?,74.07707571983337,74.07707571983337
17875,17875,00:16:52:11,00:16:53:21,5269245838135402929.xml,339,Mal.  Hold it there. ,74.04462695121765,74.04462695121765
11963,11963,01:06:30:16,01:06:31:13,5258818087037440299.xml,1332,Have you forgotten  what she done to ya? No!,74.03704524040222,74.03704524040222
22395,22395,01:10:51:15,01:10:54:15,5274434588125702436.xml,1302,You're sure that's where he is? ,74.00440573692322,74.00440573692322
477,477,00:28:04:01,00:28:08:08,5245830105934359183.xml,478,"Tony?  I mean, it's just great news, ain't it? Can you believe it?  Tony's coming home!",73.99821281433105,73.99821281433105
22227,22227,01:03:20:18,01:03:22:18,5274434588125702436.xml,1134,It wasn't Tanya  that tried to kill me.,73.97745251655579,73.97745251655579
327,327,00:19:07:07,00:19:09:17,5245830105934359183.xml,328,"Right.  She's waiting over at the Vic.  You'd better go, then.",73.97540211677551,73.97540211677551
8786,8786,00:04:27:24,00:04:29:20,5256228221757951173.xml,75,"Billy, serve these, will you? ",73.97503852844238,73.97503852844238
18608,18608,01:02:21:13,01:02:25:03,5269245838135402929.xml,1072,Maybe Tanya should've run both of us  over...settled both scores at once.,73.90609979629517,73.90609979629517
20563,20563,01:20:37:13,01:20:41:12,5271844722846213628.xml,1533,"I thought you'd washed  your hands of him. Yeah.  Yeah, I thought so too. ",73.88973236083984,73.88973236083984
9826,9826,01:04:43:21,01:04:56:10,5256228221757951173.xml,1115,"Look what I found.  I knew you wouldn't mind me interrupting for this. ^^^^ ^^  ^  ^^^^^^^ You never said you were going  to bring William and Janet! Oh, let me look at them,  oh, give us a kiss!",73.8399863243103,73.8399863243103
4209,4209,01:49:27:23,01:49:32:07,5248439298566680341.xml,2129,"Yeah well, it's for the best, innit?  Before it gets too serious. ",73.82626533508301,73.82626533508301
5244,5244,00:47:16:11,00:47:21:01,5251033029316736209.xml,928,"But you've got Tiggles to look  after you, you'll be all right.",73.80942702293396,73.80942702293396
20083,20083,00:55:18:24,00:55:24:07,5271844722846213628.xml,1053,"Maureen, eh? ",73.80627989768982,73.80627989768982
14729,14729,01:40:51:05,01:40:54:11,5264050645694159353.xml,1880,Tanya? ,73.79031777381897,73.79031777381897
21442,21442,00:19:59:21,00:20:07:21,5274434588125702436.xml,349,"I know you're in there.  Look, I was just being straight  with you.",73.7804114818573,73.7804114818573
10230,10230,01:29:14:09,01:29:16:12,5256228221757951173.xml,1519,It's about Jay Brown. ,73.77979159355164,73.77979159355164
8294,8294,01:34:24:24,01:34:26:20,5253646087419594905.xml,1685,DOORBELL RINGS  Got to get her out that bedroom first.,73.69986772537231,73.69986772537231
11676,11676,00:53:17:08,00:53:19:03,5258818087037440299.xml,1045,"Who cares?  They can just send me  back to the home if they want, can't they? You don't mean that. Don't I?",73.67368340492249,73.67368340492249
16985,16985,01:24:00:16,01:24:07:05,5266645664934403562.xml,1554,"Do you wanna know the truth, Dad? ",73.6725926399231,73.6725926399231
17090,17090,01:29:51:20,01:30:05:06,5266645664934403562.xml,1659,"Ben.  You might be able to pull  the wool overyour gran's eyes^ but you don't look sick to me.  You're not a doctor.  Well, what you got?  Salt deficiency? ",73.6621618270874,73.6621618270874
514,514,00:29:34:24,00:29:38:16,5245830105934359183.xml,515,"Clear that lot up,  you're blocking the road. Look, I'm sorry,  she's just a little...",73.65902066230774,73.65902066230774
2692,2692,00:31:49:18,00:31:50:19,5248439298566680341.xml,612,All right.  And she's calling Mum a lot of nasty names for it.,73.61140847206116,73.61140847206116
14849,14849,01:48:26:05,01:48:32:02,5264050645694159353.xml,2000,"Tanya, please.  Please.  If we don't, one of us is  gonna do something that we regret.",73.59552383422852,73.59552383422852
8417,8417,01:41:25:04,01:41:26:16,5253646087419594905.xml,1808,"I'm not winding myself up, she is. ",73.58617782592773,73.58617782592773
19888,19888,00:45:23:17,00:45:24:13,5271844722846213628.xml,858,"I ain't 16, Son. ",73.56085181236267,73.56085181236267
18892,18892,01:19:42:13,01:19:51:14,5269245838135402929.xml,1356,"Where's Roxy?  She coming down?  Yeah, she's just fixing her face...  there's been tears again.  I'd better go up there.  You  have warned her he's not worth it?",73.55807423591614,73.55807423591614
3889,3889,01:29:58:17,01:30:04:01,5248439298566680341.xml,1809,"What business is it of yours?  They're my family.  Don't get too comfy on my sofa. I give it five minutes before  Tanya works out what you are. We don't all lead double lives, Max.",73.52598309516907,73.52598309516907
21365,21365,00:15:56:18,00:15:59:05,5274434588125702436.xml,272,Lauren. ,73.50831031799316,73.50831031799316
12627,12627,01:45:34:14,01:45:36:13,5258818087037440299.xml,1996,No.  I don't think so. ,73.50534200668335,73.50534200668335
9556,9556,00:48:59:21,00:49:03:08,5256228221757951173.xml,845,Peggy!  Would you mind giving us a minute! My God. ,73.45265746116638,73.45265746116638
21797,21797,00:38:48:11,00:38:49:23,5274434588125702436.xml,704,"Get over it!  That ain't a dog, it's a rat with a bark!",73.43879342079163,73.43879342079163
17604,17604,00:02:51:23,00:02:53:05,5269245838135402929.xml,68,No.  It's Max.,73.4223484992981,73.4223484992981
197,197,00:11:38:20,00:11:41:14,5245830105934359183.xml,198,Tanya! ,73.38554859161377,73.38554859161377
16990,16990,01:24:27:08,01:24:30:07,5266645664934403562.xml,1559,Tanya! ,73.38554859161377,73.38554859161377
4466,4466,00:07:24:15,00:07:28:18,5251033029316736209.xml,150,Morgan's got chicken pox.  Chicken pox?!  Liam and Tiff weren't that ill when they had it.,73.37095141410828,73.37095141410828
14781,14781,01:44:35:05,01:44:36:08,5264050645694159353.xml,1932,"Do you think she's on to us?  No, I didn't even say goodbye.",73.33656549453735,73.33656549453735
19849,19849,00:42:39:19,00:42:43:15,5271844722846213628.xml,819,"Well, it would've just been so  much easier if she was your baby.",73.30180406570435,73.30180406570435
