,begin,end,filename,shot_id,transcript
1831,00:08:39:14,00:08:42:20,5300433743159556513.xml,138,"This time, with you and Jane,  it's been special."
1832,00:08:42:21,00:08:45:23,5300433743159556513.xml,139,"So, you're going back with him? "
1833,00:08:45:24,00:08:53:22,5300433743159556513.xml,140,"Getting to know you again,  getting to like you. Don't do it, Mum.  Seeing you both getting on with your lives."
1834,00:08:53:23,00:09:05:06,5300433743159556513.xml,141,"He'll only hurt you again.  Being so proud of you. Oh, Mum.  Please.  Listen to me. You've done the difficult bit.  You've made the break. You're starting to make  yourself a new life here. This isn't my home.  It can be."
1835,00:09:05:07,00:09:09:16,5300433743159556513.xml,142,And what would Ian say to that? 
1836,00:09:09:17,00:09:11:09,5300433743159556513.xml,143,Forget Ian. 
1837,00:09:11:10,00:09:13:12,5300433743159556513.xml,144,Come and live with me.  Come and live with me.
1838,00:09:13:13,00:09:14:18,5300433743159556513.xml,145,
1839,00:09:14:19,00:09:17:20,5300433743159556513.xml,146,You always were a kind child. 
1840,00:09:17:21,00:09:21:13,5300433743159556513.xml,147,I'm not being kind.  Bringing waifs and  strays home to tea.
1841,00:09:21:14,00:09:24:07,5300433743159556513.xml,148,"You're not a waif and stray,  you're my mum."
1842,00:09:24:08,00:09:27:09,5300433743159556513.xml,149,
1843,00:09:27:10,00:09:29:12,5300433743159556513.xml,150,You've got a heart as  big as the Atlantic.
1844,00:09:29:13,00:09:42:15,5300433743159556513.xml,151,"You're doing it again,  you're not listening. I want you to come and live with me.  I want you to make my flat your home.  It wouldn't work.  It won't be easy.  We might have tiffs and tantrums."
1845,00:09:42:16,00:09:44:01,5300433743159556513.xml,152,Probably WILL have tiffs and  tantrums. It wouldn't work.
1846,00:09:44:02,00:09:45:15,5300433743159556513.xml,153,
1847,00:09:45:16,00:09:47:07,5300433743159556513.xml,154,
1848,00:09:47:08,00:09:50:03,5300433743159556513.xml,155,I'll MAKE it work. 
1849,00:09:50:04,00:10:02:24,5300433743159556513.xml,156,"All those lost years, Mum.  When I left home.  Now, that was a tantrum! I just wanna make it up.  Oh, my sweet baby. "
1850,00:10:03:00,00:10:11:17,5300433743159556513.xml,157,"The night you were born,  after the doctors had gone,  and the nurses, and your dad had taken little Lesley home."
1851,00:10:11:18,00:10:17:20,5300433743159556513.xml,158,"I held you in my arms and I said, "
1852,00:10:17:21,00:10:22:05,5300433743159556513.xml,159,"""You're my son.  My little boy. "
1853,00:10:22:06,00:10:26:21,5300433743159556513.xml,160,"""And one day you'll be a man, and  I'm going to be so proud of you."""
1854,00:10:26:22,00:10:36:10,5300433743159556513.xml,161,Now here I am.  And here you are.  And I'm SO proud of you. 
1855,00:10:36:11,00:10:39:21,5300433743159556513.xml,162,
1856,00:10:39:22,00:10:42:11,5300433743159556513.xml,163,So you'll stay? 
1857,00:10:42:12,00:10:45:00,5300433743159556513.xml,164,
1858,00:10:45:01,00:10:47:16,5300433743159556513.xml,165,"I love you.  I love you, too."
1859,00:10:47:17,00:10:54:03,5300433743159556513.xml,166,
1860,00:10:54:04,00:10:56:10,5300433743159556513.xml,167,But you're gonna go back with him? 
1861,00:10:56:11,00:11:00:09,5300433743159556513.xml,168,
1862,00:11:00:10,00:11:02:01,5300433743159556513.xml,169,
1863,00:11:02:02,00:11:43:07,5300433743159556513.xml,170,"I'll tell her tonight.  After we get back from the clinic,  I'll give her a chance to get home and unwind, and then I'll...get a bunch of  flowers and I'll ring the doorbell. When she answers she'll say, ""Aren't  you a bit early for our curry?"" and I'll say, ""I got these for you, ""to say thank you for taking me  today."" She'll ask if I fancy a drink before we go out, and I'll say, ""Yeah, thank you,"" and I'll go  in and she'll get some glasses, and put some crisps in a dish and put some music on and  we'll just sit and talk and she'll ask me  how I'm feeling and... And that's when I'll tell her. "
1864,00:11:43:08,00:11:45:07,5300433743159556513.xml,171,
1865,00:11:45:08,00:11:47:07,5300433743159556513.xml,172,
1866,00:11:47:08,00:11:49:07,5300433743159556513.xml,173,
1867,00:11:49:08,00:11:53:21,5300433743159556513.xml,174,
1868,00:11:53:22,00:12:00:13,5300433743159556513.xml,175,"Are you all right, dear?  Only you've been sitting  there some minutes now..."
1869,00:12:00:14,00:12:02:16,5300433743159556513.xml,176,
1870,00:12:02:17,00:12:04:06,5300433743159556513.xml,177,You had a queue.  I want  to get this dry-cleaned.
1871,00:12:04:07,00:12:07:20,5300433743159556513.xml,178,And you didn't look none to happy.  No...  I'm fine.
1872,00:12:07:21,00:12:09:12,5300433743159556513.xml,179,
1873,00:12:09:13,00:12:11:04,5300433743159556513.xml,180,"Oh, dear.  I'm really sorry."
1874,00:12:11:05,00:12:13:17,5300433743159556513.xml,181,
1875,00:12:13:18,00:12:17:17,5300433743159556513.xml,182,"Here.  It's clean.  I don't know what's wrong with me, I don't cry, I never cry."
1876,00:12:17:18,00:12:19:00,5300433743159556513.xml,183,
1877,00:12:19:01,00:12:21:09,5300433743159556513.xml,184,
1878,00:12:21:10,00:12:23:17,5300433743159556513.xml,185,
1879,00:12:23:18,00:12:27:01,5300433743159556513.xml,186,They're playing some stupid game. 
1880,00:12:27:02,00:12:27:05,5300433743159556513.xml,187,
1881,00:12:27:06,00:12:34:24,5300433743159556513.xml,188,"Do you want a vodka?  Please. Any news on your dog?  Uh, no.  No, nothing. "
1882,00:12:35:00,00:12:36:03,5300433743159556513.xml,189,
1883,00:12:36:04,00:12:38:00,5300433743159556513.xml,190,LAUGHTER  Idiots.
1884,00:12:38:01,00:12:41:13,5300433743159556513.xml,191,"All right, Mint, your go. "
1885,00:12:41:14,00:12:42:22,5300433743159556513.xml,192,Marilyn Monroe.  She's dead.
1886,00:12:42:23,00:12:43:05,5300433743159556513.xml,193,
1887,00:12:43:06,00:12:45:02,5300433743159556513.xml,194,
1888,00:12:45:03,00:12:48:09,5300433743159556513.xml,195,OK.  Judy Garland.  She's dead.
1889,00:12:48:10,00:12:51:13,5300433743159556513.xml,196,"Bette Davis.  They're all dead. All right, snog, marry,  or push off a cliff?"
1890,00:12:51:14,00:12:53:12,5300433743159556513.xml,197,
1891,00:12:53:13,00:12:57:06,5300433743159556513.xml,198,"Christian will be here, Mum, OK?  Look, there's a spare table here.  Sit down.  Here you go, Dad."
1892,00:12:57:07,00:12:58:02,5300433743159556513.xml,199,
1893,00:12:58:03,00:12:59:07,5300433743159556513.xml,200,
1894,00:12:59:08,00:13:01:07,5300433743159556513.xml,201,
1895,00:13:01:08,00:13:04:01,5300433743159556513.xml,202,Will you stop looking at your watch?  Just making sure your mum  don't miss her cab.
1896,00:13:04:02,00:13:06:02,5300433743159556513.xml,203,It's not due  for another two hours.
1897,00:13:06:03,00:13:10:01,5300433743159556513.xml,204,My shout.  Usuals all round? 
1898,00:13:10:02,00:13:14:07,5300433743159556513.xml,205,"Yes, love.  Usuals it is. Make conversation. "
1899,00:13:14:08,00:13:16:15,5300433743159556513.xml,206,
1900,00:13:16:16,00:13:17:04,5300433743159556513.xml,207,
1901,00:13:17:05,00:13:17:19,5300433743159556513.xml,208,
1902,00:13:17:20,00:13:18:15,5300433743159556513.xml,209,
1903,00:13:18:16,00:13:20:08,5300433743159556513.xml,210,"Can I have two vodka tonics,  a pint of bitter and a bottle of lager, please?"
1904,00:13:20:09,00:13:21:20,5300433743159556513.xml,211,
1905,00:13:21:21,00:13:26:06,5300433743159556513.xml,212,I'm having the fryer serviced this  afternoon.  At my fish and chip shop.
1906,00:13:26:07,00:13:33:12,5300433743159556513.xml,213,
1907,00:13:33:13,00:13:34:23,5300433743159556513.xml,214,Interesting.  I get it done on an annual basis.
1908,00:13:34:24,00:13:36:15,5300433743159556513.xml,215,
1909,00:13:36:16,00:13:38:13,5300433743159556513.xml,216,
1910,00:13:38:14,00:13:41:18,5300433743159556513.xml,217,"Well, I never had Ian down  as a man with a heart."
1911,00:13:41:19,00:13:44:09,5300433743159556513.xml,218,"What, my Ian?  Yeah. Letting us have Tiffany's birthday party in the caff this afternoon."
1912,00:13:44:10,00:13:47:11,5300433743159556513.xml,219,
1913,00:13:47:12,00:13:48:21,5300433743159556513.xml,220,
1914,00:13:48:22,00:13:54:14,5300433743159556513.xml,221,"Oh, that.  I thought he'd charge through the nose for it. Well... I was blown away when he told  Ricky we could have it for free."
1915,00:13:54:15,00:13:56:01,5300433743159556513.xml,222,Ricky told you it was free?  Yeah.  Why?
1916,00:13:56:02,00:14:01:14,5300433743159556513.xml,223,"Well, I'm afraid he's not, strictly  speaking, telling the truth."
1917,00:14:01:15,00:14:03:22,5300433743159556513.xml,224,
1918,00:14:03:23,00:14:05:06,5300433743159556513.xml,225,"Well, how much of it  is not free then?"
1919,00:14:05:07,00:14:06:18,5300433743159556513.xml,226,
1920,00:14:06:19,00:14:07:23,5300433743159556513.xml,227,
1921,00:14:07:24,00:14:09:15,5300433743159556513.xml,228,How much?! 
1922,00:14:09:16,00:14:11:13,5300433743159556513.xml,229,Sorry. 
1923,00:14:11:14,00:14:12:18,5300433743159556513.xml,230,
1924,00:14:12:19,00:14:15:09,5300433743159556513.xml,231,Oi!  Ricky! 
1925,00:14:15:10,00:14:18:07,5300433743159556513.xml,232,
1926,00:14:18:08,00:14:32:08,5300433743159556513.xml,233,I had a baby when I was 14.  She was beautiful. 
1927,00:14:32:09,00:14:35:09,5300433743159556513.xml,234,Perfect.  I remember her little hand... 
1928,00:14:35:10,00:14:41:06,5300433743159556513.xml,235,clutching onto my finger. 
1929,00:14:41:07,00:14:43:02,5300433743159556513.xml,236,She had tiny little fingernails. 
1930,00:14:43:03,00:14:45:24,5300433743159556513.xml,237,
1931,00:14:46:00,00:14:50:05,5300433743159556513.xml,238,"I gave her away.  So you see, I thought I'd be all  right, going to this abortion clinic yesterday with this girl."
1932,00:14:50:06,00:15:06:21,5300433743159556513.xml,239,"And, actually, I was fine.  No, I wasn't fine, but I managed.  It's what she wanted to do.  She's only a kid.  She's got no money, no boyfriend."
1933,00:15:06:22,00:15:09:18,5300433743159556513.xml,240,
1934,00:15:09:19,00:15:23:19,5300433743159556513.xml,241,"She's too young to be a mum.  You see then, last night...  ..I just couldn't get  my baby out of head. She'd be nearly 20 by now. "
1935,00:15:23:20,00:15:37:04,5300433743159556513.xml,242,I lost a baby once.  A miscarriage?  She'd have been nearing 50 now.  If she'd... 
1936,00:15:37:05,00:15:39:23,5300433743159556513.xml,243,If she'd been allowed to live. 
1937,00:15:39:24,00:15:46:10,5300433743159556513.xml,244,"I think sometimes if you get  under the skin of any woman,"
1938,00:15:46:11,00:15:49:00,5300433743159556513.xml,245,you'll find a baby story. 
1939,00:15:49:01,00:15:52:16,5300433743159556513.xml,246,"If I wanted charity,  I'd have asked for it."
1940,00:15:52:17,00:15:54:24,5300433743159556513.xml,247,It ain't charity.  I can pay me own way! Think of it as a present to Tiffany.
1941,00:15:55:00,00:15:57:19,5300433743159556513.xml,248,"You've given her a present.  I knew you'd be like this, that's why I didn't tell you."
1942,00:15:57:20,00:15:58:23,5300433743159556513.xml,249,
1943,00:15:58:24,00:16:05:14,5300433743159556513.xml,250,"Just don't interfere with my family.  I was trying to help. Read my lips, Ricky -  I don't need your help."
1944,00:16:05:15,00:16:10:08,5300433743159556513.xml,251,"So, you want me to ask for  the money back from Ian, yeah? Yeah."
1945,00:16:10:09,00:16:16:24,5300433743159556513.xml,252,"And cancel the party?  Yeah. And who's going to tell Tiffany?  Cos I'm not. All right, we'll have the party.  But I wanna pay back every single penny. Why?"
1946,00:16:17:00,00:16:18:16,5300433743159556513.xml,253,
1947,00:16:18:17,00:16:20:12,5300433743159556513.xml,254,
1948,00:16:20:13,00:16:21:22,5300433743159556513.xml,255,Because I don't take charity! 
1949,00:16:21:23,00:16:23:08,5300433743159556513.xml,256,"Bianca, sometimes...  You know... "
1950,00:16:23:09,00:16:24:13,5300433743159556513.xml,257,
1951,00:16:24:14,00:16:25:19,5300433743159556513.xml,258,
1952,00:16:25:20,00:16:27:10,5300433743159556513.xml,259,
1953,00:16:27:11,00:16:28:17,5300433743159556513.xml,260,Was it something you said? 
1954,00:16:28:18,00:16:35:00,5300433743159556513.xml,261,"Elizabeth the First?  Look, no more dead birds,  all right?  It's my turn anyway."
1955,00:16:35:01,00:16:38:20,5300433743159556513.xml,262,"Tanya Branning?  Oi, Garry, thou shalt not  covet thy neighbour's missus!"
1956,00:16:38:21,00:16:41:20,5300433743159556513.xml,263,"All right then,  what about Ronnie Mitchell?"
1957,00:16:41:21,00:16:47:04,5300433743159556513.xml,264,Tanya Branning or  Ronnie Mitchell?  Hmm.
1958,00:16:47:05,00:16:48:21,5300433743159556513.xml,265,
1959,00:16:48:22,00:16:52:11,5300433743159556513.xml,266,"There's a dilemma.  Or your Heather? Oi, she's not my Heather. "
1960,00:16:52:12,00:16:55:11,5300433743159556513.xml,267,It's not fair to have her  on the list. Because?
1961,00:16:55:12,00:16:57:13,5300433743159556513.xml,268,"Well, number one,  she's not blonde.  Number two..."
1962,00:16:57:14,00:16:59:17,5300433743159556513.xml,269,
1963,00:16:59:18,00:17:02:07,5300433743159556513.xml,270,"You've married her already.  Number three, she's not really  a contender, is she, when it comes to like a proper bird?"
1964,00:17:02:08,00:17:03:16,5300433743159556513.xml,271,
1965,00:17:03:17,00:17:06:17,5300433743159556513.xml,272,
1966,00:17:06:18,00:17:08:14,5300433743159556513.xml,273,
1967,00:17:08:15,00:17:15:15,5300433743159556513.xml,274,"Hello, Bradley Branning.  I can see the problem  you've got with Ricky. He's too generous with his money,  he's too helpful with the kids and he makes you laugh."
1968,00:17:15:16,00:17:17:22,5300433743159556513.xml,275,
1969,00:17:17:23,00:17:22:06,5300433743159556513.xml,276,"Yeah, OK.  That's brilliant, yeah!  So I do see the problem.  I mean  especially with a face like that."
1970,00:17:22:07,00:17:22:13,5300433743159556513.xml,277,
1971,00:17:22:14,00:17:24:07,5300433743159556513.xml,278,"Why, what's the matter with  his face? He's no oil painting."
1972,00:17:24:08,00:17:28:13,5300433743159556513.xml,279,I think he's got a lovely face. 
1973,00:17:28:14,00:17:32:05,5300433743159556513.xml,280,"You all right?  Yeah, I'm fine. Is there any chance of another drink?"
1974,00:17:32:06,00:17:34:03,5300433743159556513.xml,281,
1975,00:17:34:04,00:17:35:04,5300433743159556513.xml,282,On the house. 
1976,00:17:35:05,00:17:36:09,5300433743159556513.xml,283,
1977,00:17:36:10,00:17:38:17,5300433743159556513.xml,284,
1978,00:17:38:18,00:17:46:07,5300433743159556513.xml,285,"She should be at the caff.  She's on a break.  Marie's covering. I don't pay her to hang around in  the Vic. She's on a break, chill."
1979,00:17:46:08,00:17:51:03,5300433743159556513.xml,286,Ian likes to keep tabs on  his staff. Absolutely.
1980,00:17:51:04,00:17:54:14,5300433743159556513.xml,287,"So, is it a big job?  Servicing this fryer? Yeah, I, uh...  I get a man in. "
1981,00:17:54:15,00:17:57:18,5300433743159556513.xml,288,
1982,00:17:57:19,00:17:59:11,5300433743159556513.xml,289,
1983,00:17:59:12,00:18:01:06,5300433743159556513.xml,290,"Do you need a spare pair of hands  for your party? Why, you offering?"
1984,00:18:01:07,00:18:03:06,5300433743159556513.xml,291,
1985,00:18:03:07,00:18:05:24,5300433743159556513.xml,292,Not me.  Heather. 
1986,00:18:06:00,00:18:07:15,5300433743159556513.xml,293,I'm working!  She's not. 
1987,00:18:07:16,00:18:09:02,5300433743159556513.xml,294,"Don't think it's your thing  though, kids' parties?"
1988,00:18:09:03,00:18:11:05,5300433743159556513.xml,295,
1989,00:18:11:06,00:18:14:02,5300433743159556513.xml,296,I'm a dab hand at musical statues. 
1990,00:18:14:03,00:18:15:06,5300433743159556513.xml,297,
1991,00:18:15:07,00:18:18:08,5300433743159556513.xml,298,
1992,00:18:18:09,00:18:24:10,5300433743159556513.xml,299,"He doesn't want to be here.  Look, I'll ring him, Mum. "
1993,00:18:24:11,00:18:26:02,5300433743159556513.xml,300,"I've left me phone behind,  you got yours?"
1994,00:18:26:03,00:18:27:11,5300433743159556513.xml,301,
1995,00:18:27:12,00:18:28:15,5300433743159556513.xml,302,
1996,00:18:28:16,00:18:30:04,5300433743159556513.xml,303,
1997,00:18:30:05,00:18:30:20,5300433743159556513.xml,304,
1998,00:18:30:21,00:18:31:11,5300433743159556513.xml,305,
1999,00:18:31:12,00:18:33:05,5300433743159556513.xml,306,
2000,00:18:33:06,00:18:38:10,5300433743159556513.xml,307,
2001,00:18:38:11,00:18:38:16,5300433743159556513.xml,308,
2002,00:18:38:17,00:18:40:06,5300433743159556513.xml,309,
2003,00:18:40:07,00:18:40:23,5300433743159556513.xml,310,
2004,00:18:40:24,00:18:41:17,5300433743159556513.xml,311,
2005,00:18:41:18,00:18:42:18,5300433743159556513.xml,312,
2006,00:18:42:19,00:18:45:09,5300433743159556513.xml,313,
2007,00:18:45:10,00:18:47:22,5300433743159556513.xml,314,
2008,00:18:47:23,00:19:11:05,5300433743159556513.xml,315,"Perhaps when Ronnie knows  who I am, perhaps she'll... she'll want us  to go shopping together. I'd like that.  Yeah, we could go  up Oxford Street,  ^ tryin^g stuff on and maybe we could stop off at a  sandwich shop for a bit of lunch. I'd have tuna mayo on granary,  with some crisps on the side, cheese and onion and she'd have... She might not want to know you,  Danielle. Well, she put her name on that register, she wanted me..."
2009,00:19:11:06,00:19:12:12,5300433743159556513.xml,316,
2010,00:19:12:13,00:19:17:15,5300433743159556513.xml,317,"Well, anyway, she likes me.  Yeah, she does, but... Perhaps we can stay up in town and  catch a show and... I just think you ought to be prepared."
2011,00:19:17:16,00:19:22:03,5300433743159556513.xml,318,"It'll be a shock, especially when  you've just aborted her grandchild. I haven't aborted it yet, have I?"
2012,00:19:22:04,00:19:23:22,5300433743159556513.xml,319,
